id,supermarket,category,name,price,reference_price,reference_unit,insert_date
252283,mercadona-es,helados,Helado vegetal de avena sabor vainilla,3.95,3.95,L,2020-07-21 16:06:00
252284,mercadona-es,helados,Helado polvito Hacendado sabor a galleta y merengue,2.55,2.55,L,2020-07-21 16:06:00
252285,mercadona-es,helados,"Helado 3 sabores Hacendado chocolate, vainilla y fresa",1.35,1.35,L,2020-07-21 16:06:00
252286,mercadona-es,helados,"Barra de helado sabor vainilla, chocolate y nata Hacendado",0.99,0.99,L,2020-07-21 16:06:00
252287,mercadona-es,helados,Barra de helado turrón Hacendado,1.99,1.99,L,2020-07-21 16:06:00
252288,mercadona-es,helados,Tarta helada nata y chocolate Hacendado,1.75,1.46,L,2020-07-21 16:06:00
252289,mercadona-es,helados,Obleas para helados Hacendado,0.4,7.02,kg,2020-07-21 16:06:00
252290,mercadona-es,helados,Tubitos Hacendado,1.53,8.74,kg,2020-07-21 16:06:00
252291,mercadona-es,helados,Tubitos bañados chocolate negro Hacendado,1.7,11.33,kg,2020-07-21 16:06:00
252292,mercadona-es,helados,Cono de barquillo Hacendado,1.45,13.18,kg,2020-07-21 16:06:00
252293,mercadona-es,hielo,Cubos de hielo,3.25,0.33,kg,2020-07-21 16:06:00
252294,mercadona-es,hielo,Cubos de hielo,0.69,0.35,kg,2020-07-21 16:06:00
252295,mercadona-es,hielo,Hielo cocktail,0.95,0.48,kg,2020-07-21 16:06:00
252296,mercadona-es,agua,Agua mineral Bronchales,1.08,0.18,L,2020-07-21 16:06:00
252297,mercadona-es,agua,Agua mineral Bronchales grande,2.52,0.21,L,2020-07-21 16:06:00
252298,mercadona-es,agua,Agua mineral Bronchales grande,0.42,0.21,L,2020-07-21 16:06:00
252299,mercadona-es,agua,Agua mineral Bronchales mediana,3,0.5,L,2020-07-21 16:06:00
252300,mercadona-es,agua,Agua mineral Bronchales mediana,0.52,0.52,L,2020-07-21 16:06:00
252301,mercadona-es,agua,Agua mineral Bronchales pequeña,1.5,0.5,L,2020-07-21 16:06:00
252302,mercadona-es,agua,Agua mineral Bronchales pequeña,0.3,0.6,L,2020-07-21 16:06:00
252303,mercadona-es,agua,Agua mineral Bronchales pequeña tapón infantil,1.8,0.91,L,2020-07-21 16:06:00
252304,mercadona-es,agua,Agua mineral Bronchales pequeña tapón infantil,0.32,0.97,L,2020-07-21 16:06:00
252305,mercadona-es,agua,Agua mineral Cortes,0.56,0.09,L,2020-07-21 16:06:00
252306,mercadona-es,agua,Agua mineral Cortes,0.73,0.09,L,2020-07-21 16:06:00
252307,mercadona-es,agua,Agua mineral Cortes grande,1.26,0.14,L,2020-07-21 16:06:00
252308,mercadona-es,agua,Agua mineral Cortes grande,0.21,0.14,L,2020-07-21 16:06:00
252309,mercadona-es,agua,Agua mineral Cortes mediana,1.92,0.32,L,2020-07-21 16:06:00
252310,mercadona-es,agua,Agua mineral Cortes mediana,0.34,0.34,L,2020-07-21 16:06:00
252311,mercadona-es,agua,Agua mineral Cortes pequeña,0.96,0.32,L,2020-07-21 16:06:00
252312,mercadona-es,agua,Agua mineral Cortes pequeña,0.17,0.34,L,2020-07-21 16:06:00
252313,mercadona-es,agua,Agua mineral Cortes pequeña tapón infantil,1.2,0.61,L,2020-07-21 16:06:00
252314,mercadona-es,agua,Agua mineral Cortes pequeña tapón infantil,0.2,0.61,L,2020-07-21 16:06:00
252315,mercadona-es,agua,Agua mineral Bezoya grande,3.66,0.41,L,2020-07-21 16:06:00
252316,mercadona-es,agua,Agua mineral Bezoya grande,0.61,0.41,L,2020-07-21 16:06:00
252317,mercadona-es,agua,Agua mineral Nestlé Aquarel,1.05,0.21,L,2020-07-21 16:06:00
252318,mercadona-es,agua,Agua mineral Nestlé Aquarel grande,2.52,0.28,L,2020-07-21 16:06:00
252319,mercadona-es,agua,Agua mineral Nestlé Aquarel grande,0.49,0.33,L,2020-07-21 16:06:00
252320,mercadona-es,agua,Agua mineral Font Vella grande,3.42,0.38,L,2020-07-21 16:06:00
252321,mercadona-es,agua,Agua mineral Font Vella grande,0.6,0.4,L,2020-07-21 16:06:00
252322,mercadona-es,agua,Agua mineral Font Vella pequeña tapón infantil,2.34,1.18,L,2020-07-21 16:06:00
252323,mercadona-es,agua,Agua mineral Font Vella pequeña tapón infantil,0.44,1.33,L,2020-07-21 16:06:00
252324,mercadona-es,agua,Agua mineral Solán de Cabras grande,4.2,0.47,L,2020-07-21 16:06:00
252325,mercadona-es,agua,Agua mineral Solán de Cabras grande,0.72,0.48,L,2020-07-21 16:06:00
252326,mercadona-es,agua,Agua mineral Lanjarón grande,3.42,0.38,L,2020-07-21 16:06:00
252327,mercadona-es,agua,Agua mineral Lanjarón grande,0.6,0.4,L,2020-07-21 16:06:00
252328,mercadona-es,agua,Agua mineral con gas Vichy Catalan grande,1.18,1.18,L,2020-07-21 16:06:00
252329,mercadona-es,agua,Agua mineral con gas Vichy Catalan pequeña,4.99,3.33,L,2020-07-21 16:06:00
252330,mercadona-es,agua,Agua mineral con gas Cortes grande,1.86,0.21,L,2020-07-21 16:06:00
252331,mercadona-es,agua,Agua mineral con gas Cortes grande,0.31,0.21,L,2020-07-21 16:06:00
252332,mercadona-es,agua,Agua mineral con gas Cortes pequeña,1.14,0.38,L,2020-07-21 16:06:00
252333,mercadona-es,agua,Agua mineral con gas Cortes pequeña,0.19,0.38,L,2020-07-21 16:06:00
252334,mercadona-es,agua,Agua mineral con gas S.Pellegrino grande,6.96,1.16,L,2020-07-21 16:06:00
252335,mercadona-es,agua,Agua mineral con gas San Pellegrino grande,1.16,1.16,L,2020-07-21 16:06:00
252336,mercadona-es,agua,Agua de soda con sifón La Casa,1.29,0.86,L,2020-07-21 16:06:00
252337,mercadona-es,agua,Agua mineral con gas Fonter grande,5.52,0.92,L,2020-07-21 16:06:00
252338,mercadona-es,agua,Agua mineral con gas Fonter grande,0.92,0.92,L,2020-07-21 16:06:00
252339,mercadona-es,agua,Gaseosa Hacendado pequeña,1.08,0.36,L,2020-07-21 16:06:00
252340,mercadona-es,agua,Gaseosa Hacendado pequeña,0.18,0.36,L,2020-07-21 16:06:00
252341,mercadona-es,agua,Gaseosa La Casera grande,1.44,0.48,L,2020-07-21 16:06:00
252342,mercadona-es,agua,Gaseosa La Casera grande,0.85,0.57,L,2020-07-21 16:06:00
252343,mercadona-es,refresco_de_cola,Refresco Coca-Cola,3.04,0.76,L,2020-07-21 16:06:00
252344,mercadona-es,refresco_de_cola,Refresco Coca-Cola,1.59,0.8,L,2020-07-21 16:06:00
252345,mercadona-es,refresco_de_cola,Refresco Coca-Cola,1.25,1,L,2020-07-21 16:06:00
252346,mercadona-es,refresco_de_cola,Refresco Coca-Cola,3.56,1.78,L,2020-07-21 16:06:00
252347,mercadona-es,refresco_de_cola,Refresco Coca-Cola,1.05,2.1,L,2020-07-21 16:06:00
252348,mercadona-es,refresco_de_cola,Refresco Coca-Cola,6.96,1.76,L,2020-07-21 16:06:00
252349,mercadona-es,refresco_de_cola,Refresco Coca-Cola,0.65,1.97,L,2020-07-21 16:06:00
252350,mercadona-es,refresco_de_cola,Refresco cola Hacendado,0.5,0.25,L,2020-07-21 16:06:00
252351,mercadona-es,refresco_de_cola,Refresco cola Hacendado,2.1,0.7,L,2020-07-21 16:06:00
252352,mercadona-es,refresco_de_cola,Refresco cola Hacendado,0.35,0.7,L,2020-07-21 16:06:00
252353,mercadona-es,refresco_de_cola,Refresco cola Hacendado,1.56,0.79,L,2020-07-21 16:06:00
252354,mercadona-es,refresco_de_cola,Refresco cola Hacendado,0.26,0.79,L,2020-07-21 16:06:00
252355,mercadona-es,refresco_de_cola,Refresco cola Pepsi,1.33,0.67,L,2020-07-21 16:06:00
252356,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,6.96,1.76,L,2020-07-21 16:06:00
252357,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,0.65,1.97,L,2020-07-21 16:06:00
252358,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,2.8,0.7,L,2020-07-21 16:06:00
252359,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,1.59,0.8,L,2020-07-21 16:06:00
252360,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,3.56,1.78,L,2020-07-21 16:06:00
252361,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero azúcar,1.05,2.1,L,2020-07-21 16:06:00
252362,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,6.96,1.76,L,2020-07-21 16:06:00
252363,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,0.65,1.97,L,2020-07-21 16:06:00
252364,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,2.8,0.7,L,2020-07-21 16:06:00
252365,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,1.59,0.8,L,2020-07-21 16:06:00
252366,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar,0.5,0.25,L,2020-07-21 16:06:00
252367,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar,2.1,0.7,L,2020-07-21 16:06:00
252368,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar,0.35,0.7,L,2020-07-21 16:06:00
252369,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar,1.56,0.79,L,2020-07-21 16:06:00
252370,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar,0.26,0.79,L,2020-07-21 16:06:00
252371,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.5,0.25,L,2020-07-21 16:06:00
252372,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,1.56,0.79,L,2020-07-21 16:06:00
252373,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.26,0.79,L,2020-07-21 16:06:00
252374,mercadona-es,refresco_de_cola,Refresco Coca-Cola light sin cafeína,0.65,1.97,L,2020-07-21 16:06:00
252375,mercadona-es,refresco_de_cola,Refresco Coca-Cola light,1.59,0.8,L,2020-07-21 16:06:00
252376,mercadona-es,refresco_de_cola,Refresco Coca-Cola light,6.96,1.76,L,2020-07-21 16:06:00
252377,mercadona-es,refresco_de_cola,Refresco Coca-Cola light,0.65,1.97,L,2020-07-21 16:06:00
252378,mercadona-es,refresco_de_cola,Refresco cola Pepsi light sin cafeína,1.22,0.61,L,2020-07-21 16:06:00
252379,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,6.96,1.76,L,2020-07-21 16:06:00
252380,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,0.65,1.97,L,2020-07-21 16:06:00
252381,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,2.8,0.7,L,2020-07-21 16:06:00
252382,mercadona-es,refresco_de_cola,Refresco Coca-Cola Zero Zero,1.59,0.8,L,2020-07-21 16:06:00
252383,mercadona-es,refresco_de_cola,Refresco Coca-Cola sin cafeína,0.65,1.97,L,2020-07-21 16:06:00
252384,mercadona-es,refresco_de_cola,Refresco Coca-Cola sin cafeína,1.59,0.8,L,2020-07-21 16:06:00
252385,mercadona-es,refresco_de_cola,Refresco Coca-Cola light sin cafeína,0.65,1.97,L,2020-07-21 16:06:00
252386,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.5,0.25,L,2020-07-21 16:06:00
252387,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,1.56,0.79,L,2020-07-21 16:06:00
252388,mercadona-es,refresco_de_cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.26,0.79,L,2020-07-21 16:06:00
252389,mercadona-es,refresco_de_cola,Refresco cola Pepsi light sin cafeína,1.22,0.61,L,2020-07-21 16:06:00
252390,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta limón,1.35,0.68,L,2020-07-21 16:06:00
252391,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta limón,0.45,1.36,L,2020-07-21 16:06:00
252392,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta limón zero azúcares añadidos,0.45,1.36,L,2020-07-21 16:06:00
252393,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado fresh gas,0.62,0.31,L,2020-07-21 16:06:00
252394,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado fresh gas,2.4,0.8,L,2020-07-21 16:06:00
252395,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado fresh gas,0.4,0.8,L,2020-07-21 16:06:00
252396,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado fresh gas,1.62,0.82,L,2020-07-21 16:06:00
252397,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado fresh gas,0.27,0.82,L,2020-07-21 16:06:00
252398,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado zero azúcar fresh gas,0.65,0.33,L,2020-07-21 16:06:00
252399,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado zero azúcar fresh gas,1.62,0.82,L,2020-07-21 16:06:00
252400,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado zero azúcar fresh gas,0.27,0.82,L,2020-07-21 16:06:00
252401,mercadona-es,refresco_de_naranja_y_de_limon,Refresco limón Schweppes original,5.44,2.06,L,2020-07-21 16:06:00
252402,mercadona-es,refresco_de_naranja_y_de_limon,Refresco limón Schweppes original,0.69,2.09,L,2020-07-21 16:06:00
252403,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado con gas,2.4,1.21,L,2020-07-21 16:06:00
252404,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de limón Hacendado con gas,0.4,1.21,L,2020-07-21 16:06:00
252405,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Sprite,0.89,0.45,L,2020-07-21 16:06:00
252406,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Sprite,3.12,1.18,L,2020-07-21 16:06:00
252407,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Sprite,0.42,1.27,L,2020-07-21 16:06:00
252408,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado fresh gas,0.62,0.31,L,2020-07-21 16:06:00
252409,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado fresh gas,1.62,0.82,L,2020-07-21 16:06:00
252410,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado fresh gas,0.27,0.82,L,2020-07-21 16:06:00
252411,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado zero azúcar fresh gas,0.7,0.35,L,2020-07-21 16:06:00
252412,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado zero azúcar fresh gas,1.8,0.91,L,2020-07-21 16:06:00
252413,mercadona-es,refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado zero azúcar fresh gas,0.3,0.91,L,2020-07-21 16:06:00
252414,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja,2,0.5,L,2020-07-21 16:06:00
252415,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja,1.32,0.66,L,2020-07-21 16:06:00
252416,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja,3.33,1.12,L,2020-07-21 16:06:00
252417,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja,0.49,1.48,L,2020-07-21 16:06:00
252418,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja zero azúcares añadidos,1,0.5,L,2020-07-21 16:06:00
252419,mercadona-es,refresco_de_naranja_y_de_limon,Refresco Fanta naranja zero azúcares añadidos,0.45,1.36,L,2020-07-21 16:06:00
252420,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado fresh gas,0.62,0.31,L,2020-07-21 16:06:00
252421,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado fresh gas,2.4,0.8,L,2020-07-21 16:06:00
252422,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado fresh gas,0.4,0.8,L,2020-07-21 16:06:00
252423,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado fresh gas,1.62,0.82,L,2020-07-21 16:06:00
252424,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado fresh gas,0.27,0.82,L,2020-07-21 16:06:00
252425,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado zero fresh gas,0.65,0.33,L,2020-07-21 16:06:00
252426,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado zero fresh gas,1.62,0.82,L,2020-07-21 16:06:00
252427,mercadona-es,refresco_de_naranja_y_de_limon,Refresco de naranja Hacendado zero fresh gas,0.27,0.82,L,2020-07-21 16:06:00
252428,mercadona-es,tonica_y_bitter,Tónica original Schweppes,5.44,2.06,L,2020-07-21 16:06:00
252429,mercadona-es,tonica_y_bitter,Tónica original Schweppes,0.69,2.09,L,2020-07-21 16:06:00
252430,mercadona-es,tonica_y_bitter,Tónica original Schweppes,4.5,3,L,2020-07-21 16:06:00
252431,mercadona-es,tonica_y_bitter,Tónica original Schweppes,0.75,3,L,2020-07-21 16:06:00
252432,mercadona-es,tonica_y_bitter,Tónica Hacendado,0.56,0.37,L,2020-07-21 16:06:00
252433,mercadona-es,tonica_y_bitter,Tónica Hacendado,1.38,0.7,L,2020-07-21 16:06:00
252434,mercadona-es,tonica_y_bitter,Tónica Hacendado,0.23,0.7,L,2020-07-21 16:06:00
252435,mercadona-es,tonica_y_bitter,Tónica Hacendado,1.35,1.13,L,2020-07-21 16:06:00
252436,mercadona-es,tonica_y_bitter,Tónica zero calorías Schweppes,5.44,2.06,L,2020-07-21 16:06:00
252437,mercadona-es,tonica_y_bitter,Tónica zero calorías Schweppes,0.69,2.09,L,2020-07-21 16:06:00
252438,mercadona-es,tonica_y_bitter,Tónica Nordic Mist,2.32,1.16,L,2020-07-21 16:06:00
252439,mercadona-es,tonica_y_bitter,Tónica Nordic Mist,0.33,1.32,L,2020-07-21 16:06:00
252440,mercadona-es,tonica_y_bitter,Ginger ale Schweppes,5.44,2.06,L,2020-07-21 16:06:00
252441,mercadona-es,tonica_y_bitter,Ginger ale Schweppes,0.69,2.09,L,2020-07-21 16:06:00
252442,mercadona-es,tonica_y_bitter,Tónica pink Schweppes,3.92,1.96,L,2020-07-21 16:06:00
252443,mercadona-es,tonica_y_bitter,Tónica pink Schweppes,0.59,2.36,L,2020-07-21 16:06:00
252444,mercadona-es,tonica_y_bitter,Soda cero calorías Schweppes,4.5,3,L,2020-07-21 16:06:00
252445,mercadona-es,tonica_y_bitter,Soda cero calorías Schweppes,0.75,3,L,2020-07-21 16:06:00
252446,mercadona-es,tonica_y_bitter,Bitter Kas sin alcohol,0.88,2.67,L,2020-07-21 16:06:00
252447,mercadona-es,tonica_y_bitter,Bitter Kas sin alcohol,3.99,3.33,L,2020-07-21 16:06:00
252448,mercadona-es,refresco_de_te_y_sin_gas,Refresco al limón Nestea,5.04,1.91,L,2020-07-21 16:06:00
252449,mercadona-es,refresco_de_te_y_sin_gas,Refresco al limón Nestea,0.65,1.97,L,2020-07-21 16:06:00
252450,mercadona-es,refresco_de_te_y_sin_gas,Refresco al limón Nestea,1.19,0.79,L,2020-07-21 16:06:00
252451,mercadona-es,refresco_de_te_y_sin_gas,Refresco té verde Hacendado,0.67,0.45,L,2020-07-21 16:06:00
252452,mercadona-es,refresco_de_te_y_sin_gas,Refresco té verde Hacendado,1.62,0.82,L,2020-07-21 16:06:00
252453,mercadona-es,refresco_de_te_y_sin_gas,Refresco té verde Hacendado,0.27,0.82,L,2020-07-21 16:06:00
252454,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado cero,0.67,0.45,L,2020-07-21 16:06:00
252455,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado cero,1.62,0.82,L,2020-07-21 16:06:00
252456,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado cero,0.27,0.82,L,2020-07-21 16:06:00
252457,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor mango Hacendado cero,0.67,0.45,L,2020-07-21 16:06:00
252458,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado,0.67,0.45,L,2020-07-21 16:06:00
252459,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado,1.62,0.82,L,2020-07-21 16:06:00
252460,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor limón Hacendado,0.27,0.82,L,2020-07-21 16:06:00
252461,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor melocotón Hacendado cero,0.67,0.45,L,2020-07-21 16:06:00
252462,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor melocotón Hacendado cero,1.62,0.82,L,2020-07-21 16:06:00
252463,mercadona-es,refresco_de_te_y_sin_gas,Refresco té sabor melocotón Hacendado cero,0.27,0.82,L,2020-07-21 16:06:00
252464,mercadona-es,refresco_de_te_y_sin_gas,Refresco té con limón Hacendado para diluir,1.15,3.19,100 g,2020-07-21 16:06:00
252465,mercadona-es,refresco_de_te_y_sin_gas,Refresco té con melocotón Hacendado para diluir,1.15,3.19,100 g,2020-07-21 16:06:00
252466,mercadona-es,refresco_de_te_y_sin_gas,Té verde japonés Kyoko,1.15,2.88,L,2020-07-21 16:06:00
252467,mercadona-es,refresco_de_te_y_sin_gas,Limonada Don Simón light sin gas,1,0.5,L,2020-07-21 16:06:00
252468,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Simon Life sin gas,1.35,0.9,L,2020-07-21 16:06:00
252469,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Gold Spring sin gas,0.95,0.48,L,2020-07-21 16:06:00
252470,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Gold Spring sin gas,1,0.76,L,2020-07-21 16:06:00
252471,mercadona-es,licores,Licor de café Puente Pazos,5.69,8.13,L,2020-07-21 16:06:00
252472,mercadona-es,refresco_de_te_y_sin_gas,Refresco fusión de frutas Gold Spring cero sin gas,0.95,0.48,L,2020-07-21 16:06:00
252473,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Trina sin gas,2.96,1.12,L,2020-07-21 16:06:00
252474,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Trina sin gas,0.55,1.67,L,2020-07-21 16:06:00
252475,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Trina sin gas,2.6,0.87,L,2020-07-21 16:06:00
252476,mercadona-es,refresco_de_te_y_sin_gas,Refresco de naranja Trina sin gas,1.39,0.93,L,2020-07-21 16:06:00
